id_match	id_ent_inegi	entidad.x	id_muni_inegi	municipio.x	id_ent_gadm	entidad.y	id_muni_gadm	municipio.y
MEX.1.1_101 001	1	Aguascalientes	01 001	Aguascalientes	MEX.1_1	Aguascalientes	MEX.1.1_1	Aguascalientes
MEX.1.2_101 002	1	Aguascalientes	01 002	Asientos	MEX.1_1	Aguascalientes	MEX.1.2_1	Asientos
MEX.1.3_101 003	1	Aguascalientes	01 003	Calvillo	MEX.1_1	Aguascalientes	MEX.1.3_1	Calvillo
MEX.1.4_101 004	1	Aguascalientes	01 004	Cosío	MEX.1_1	Aguascalientes	MEX.1.4_1	Cosío
MEX.1.5_101 005	1	Aguascalientes	01 005	Jesús María	MEX.1_1	Aguascalientes	MEX.1.5_1	Jesús María
MEX.1.6_101 006	1	Aguascalientes	01 006	Pabellón de Arteaga	MEX.1_1	Aguascalientes	MEX.1.6_1	Pabellón de Arteaga
MEX.1.7_101 007	1	Aguascalientes	01 007	Rincón de Romos	MEX.1_1	Aguascalientes	MEX.1.7_1	Rincón de Romos
MEX.1.8_101 008	1	Aguascalientes	01 008	San José de Gracia	MEX.1_1	Aguascalientes	MEX.1.8_1	San José de Gracia
MEX.1.9_101 009	1	Aguascalientes	01 009	Tepezalá	MEX.1_1	Aguascalientes	MEX.1.9_1	Tepezalá
MEX.3.1_102 001	2	Baja California	02 001	Ensenada	MEX.3_1	Baja California	MEX.3.1_1	Ensenada
MEX.3.2_102 002	2	Baja California	02 002	Mexicali	MEX.3_1	Baja California	MEX.3.2_1	Mexicali
MEX.3.4_102 003	2	Baja California	02 003	Tecate	MEX.3_1	Baja California	MEX.3.4_1	Tecate
MEX.3.5_102 004	2	Baja California	02 004	Tijuana	MEX.3_1	Baja California	MEX.3.5_1	Tijuana
MEX.2.1_103 001	3	Baja California Sur	03 001	Comondú	MEX.2_1	Baja California Sur	MEX.2.1_1	Comondú
MEX.2.3_103 002	3	Baja California Sur	03 002	Mulegé	MEX.2_1	Baja California Sur	MEX.2.3_1	Mulegé
MEX.2.2_103 003	3	Baja California Sur	03 003	La Paz	MEX.2_1	Baja California Sur	MEX.2.2_1	La Paz
MEX.4.1_104 001	4	Campeche	04 001	Calkiní	MEX.4_1	Campeche	MEX.4.1_1	Calkiní
MEX.4.2_104 002	4	Campeche	04 002	Campeche	MEX.4_1	Campeche	MEX.4.2_1	Campeche
MEX.4.3_104 003	4	Campeche	04 003	Carmen	MEX.4_1	Campeche	MEX.4.3_1	Carmen
MEX.4.4_104 004	4	Campeche	04 004	Champotón	MEX.4_1	Campeche	MEX.4.4_1	Champotón
MEX.4.5_104 005	4	Campeche	04 005	Hecelchakán	MEX.4_1	Campeche	MEX.4.5_1	Hecelchakán
MEX.4.6_104 006	4	Campeche	04 006	Hopelchén	MEX.4_1	Campeche	MEX.4.6_1	Hopelchén
MEX.4.7_104 007	4	Campeche	04 007	Palizada	MEX.4_1	Campeche	MEX.4.7_1	Palizada
MEX.4.8_104 008	4	Campeche	04 008	Tenabo	MEX.4_1	Campeche	MEX.4.8_1	Tenabo
MEX.7.1_105 001	5	Coahuila	05 001	Abasolo	MEX.7_1	Coahuila	MEX.7.1_1	Abasolo
MEX.7.2_105 002	5	Coahuila	05 002	Acuña	MEX.7_1	Coahuila	MEX.7.2_1	Acuña
MEX.7.3_105 003	5	Coahuila	05 003	Allende	MEX.7_1	Coahuila	MEX.7.3_1	Allende
MEX.7.4_105 004	5	Coahuila	05 004	Arteaga	MEX.7_1	Coahuila	MEX.7.4_1	Arteaga
MEX.7.5_105 005	5	Coahuila	05 005	Candela	MEX.7_1	Coahuila	MEX.7.5_1	Candela
MEX.7.6_105 006	5	Coahuila	05 006	Castaños	MEX.7_1	Coahuila	MEX.7.6_1	Castaños
MEX.7.7_105 007	5	Coahuila	05 007	Cuatro Ciénegas	MEX.7_1	Coahuila	MEX.7.7_1	Cuatrociénegas
MEX.7.8_105 008	5	Coahuila	05 008	Escobedo	MEX.7_1	Coahuila	MEX.7.8_1	Escobedo
MEX.7.9_105 009	5	Coahuila	05 009	Francisco I. Madero	MEX.7_1	Coahuila	MEX.7.9_1	Francisco I. Madero
MEX.7.10_105 010	5	Coahuila	05 010	Frontera	MEX.7_1	Coahuila	MEX.7.10_1	Frontera
MEX.7.11_105 011	5	Coahuila	05 011	General Cepeda	MEX.7_1	Coahuila	MEX.7.11_1	General Cepeda
MEX.7.12_105 012	5	Coahuila	05 012	Guerrero	MEX.7_1	Coahuila	MEX.7.12_1	Guerrero
MEX.7.13_105 013	5	Coahuila	05 013	Hidalgo	MEX.7_1	Coahuila	MEX.7.13_1	Hidalgo
MEX.7.14_105 014	5	Coahuila	05 014	Jiménez	MEX.7_1	Coahuila	MEX.7.14_1	Jiménez
MEX.7.15_105 015	5	Coahuila	05 015	Juárez	MEX.7_1	Coahuila	MEX.7.15_1	Juárez
MEX.7.16_105 016	5	Coahuila	05 016	Lamadrid	MEX.7_1	Coahuila	MEX.7.16_1	Lamadrid
MEX.7.17_105 017	5	Coahuila	05 017	Matamoros	MEX.7_1	Coahuila	MEX.7.17_1	Matamoros
MEX.7.18_105 018	5	Coahuila	05 018	Monclova	MEX.7_1	Coahuila	MEX.7.18_1	Monclova
MEX.7.19_105 019	5	Coahuila	05 019	Morelos	MEX.7_1	Coahuila	MEX.7.19_1	Morelos
MEX.7.20_105 020	5	Coahuila	05 020	Múzquiz	MEX.7_1	Coahuila	MEX.7.20_1	Múzquiz
MEX.7.21_105 021	5	Coahuila	05 021	Nadadores	MEX.7_1	Coahuila	MEX.7.21_1	Nadadores
MEX.7.22_105 022	5	Coahuila	05 022	Nava	MEX.7_1	Coahuila	MEX.7.22_1	Nava
MEX.7.24_105 023	5	Coahuila	05 023	Ocampo	MEX.7_1	Coahuila	MEX.7.24_1	Ocampo
MEX.7.25_105 024	5	Coahuila	05 024	Parras	MEX.7_1	Coahuila	MEX.7.25_1	Parras
MEX.7.26_105 025	5	Coahuila	05 025	Piedras Negras	MEX.7_1	Coahuila	MEX.7.26_1	Piedras Negras
MEX.7.27_105 026	5	Coahuila	05 026	Progreso	MEX.7_1	Coahuila	MEX.7.27_1	Progreso
MEX.7.28_105 027	5	Coahuila	05 027	Ramos Arizpe	MEX.7_1	Coahuila	MEX.7.28_1	Ramos Arizpe
MEX.7.29_105 028	5	Coahuila	05 028	Sabinas	MEX.7_1	Coahuila	MEX.7.29_1	Sabinas
MEX.7.30_105 029	5	Coahuila	05 029	Sacramento	MEX.7_1	Coahuila	MEX.7.30_1	Sacramento
MEX.7.31_105 030	5	Coahuila	05 030	Saltillo	MEX.7_1	Coahuila	MEX.7.31_1	Saltillo
MEX.7.32_105 031	5	Coahuila	05 031	San Buenaventura	MEX.7_1	Coahuila	MEX.7.32_1	San Buenaventura
MEX.7.33_105 033	5	Coahuila	05 033	San Pedro	MEX.7_1	Coahuila	MEX.7.33_1	San Pedro
MEX.7.34_105 034	5	Coahuila	05 034	Sierra Mojada	MEX.7_1	Coahuila	MEX.7.34_1	Sierra Mojada
MEX.7.35_105 035	5	Coahuila	05 035	Torreón	MEX.7_1	Coahuila	MEX.7.35_1	Torreón
MEX.7.36_105 036	5	Coahuila	05 036	Viesca	MEX.7_1	Coahuila	MEX.7.36_1	Viesca
MEX.7.37_105 037	5	Coahuila	05 037	Villa Unión	MEX.7_1	Coahuila	MEX.7.37_1	Villa Unión
MEX.7.38_105 038	5	Coahuila	05 038	Zaragoza	MEX.7_1	Coahuila	MEX.7.38_1	Zaragoza
MEX.8.1_106 001	6	Colima	06 001	Armería	MEX.8_1	Colima	MEX.8.1_1	Armería
MEX.8.2_106 002	6	Colima	06 002	Colima	MEX.8_1	Colima	MEX.8.2_1	Colima
MEX.8.3_106 003	6	Colima	06 003	Comala	MEX.8_1	Colima	MEX.8.3_1	Comala
MEX.8.4_106 004	6	Colima	06 004	Coquimatlán	MEX.8_1	Colima	MEX.8.4_1	Coquimatlán
MEX.8.5_106 005	6	Colima	06 005	Cuauhtémoc	MEX.8_1	Colima	MEX.8.5_1	Cuauhtémoc
MEX.8.6_106 006	6	Colima	06 006	Ixtlahuacán	MEX.8_1	Colima	MEX.8.6_1	Ixtlahuacán
MEX.8.7_106 007	6	Colima	06 007	Manzanillo	MEX.8_1	Colima	MEX.8.7_1	Manzanillo
MEX.8.8_106 008	6	Colima	06 008	Minatitlán	MEX.8_1	Colima	MEX.8.8_1	Minatitlán
MEX.8.9_106 009	6	Colima	06 009	Tecomán	MEX.8_1	Colima	MEX.8.9_1	Tecomán
MEX.8.10_106 010	6	Colima	06 010	Villa de Álvarez	MEX.8_1	Colima	MEX.8.10_1	Villa de Alvarez
MEX.5.1_107 001	7	Chiapas	07 001	Acacoyagua	MEX.5_1	Chiapas	MEX.5.1_1	Acacoyagua
MEX.5.2_107 002	7	Chiapas	07 002	Acala	MEX.5_1	Chiapas	MEX.5.2_1	Acala
MEX.5.3_107 003	7	Chiapas	07 003	Acapetahua	MEX.5_1	Chiapas	MEX.5.3_1	Acapetahua
MEX.5.4_107 004	7	Chiapas	07 004	Altamirano	MEX.5_1	Chiapas	MEX.5.4_1	Altamirano
MEX.5.5_107 005	7	Chiapas	07 005	Amatán	MEX.5_1	Chiapas	MEX.5.5_1	Amatán
MEX.5.6_107 006	7	Chiapas	07 006	Amatenango de la Frontera	MEX.5_1	Chiapas	MEX.5.6_1	Amatenango de la Frontera
MEX.5.7_107 007	7	Chiapas	07 007	Amatenango del Valle	MEX.5_1	Chiapas	MEX.5.7_1	Amatenango del Valle
MEX.5.8_107 008	7	Chiapas	07 008	Angel Albino Corzo	MEX.5_1	Chiapas	MEX.5.8_1	Angel Albino Corzo
MEX.5.9_107 009	7	Chiapas	07 009	Arriaga	MEX.5_1	Chiapas	MEX.5.9_1	Arriaga
MEX.5.10_107 010	7	Chiapas	07 010	Bejucal de Ocampo	MEX.5_1	Chiapas	MEX.5.10_1	Bejucal de Ocampo
MEX.5.11_107 011	7	Chiapas	07 011	Bella Vista	MEX.5_1	Chiapas	MEX.5.11_1	Bella Vista
MEX.5.12_107 012	7	Chiapas	07 012	Berriozábal	MEX.5_1	Chiapas	MEX.5.12_1	Berriozábal
MEX.5.13_107 013	7	Chiapas	07 013	Bochil	MEX.5_1	Chiapas	MEX.5.13_1	Bochil
MEX.5.30_107 014	7	Chiapas	07 014	El Bosque	MEX.5_1	Chiapas	MEX.5.30_1	El Bosque
MEX.5.14_107 015	7	Chiapas	07 015	Cacahoatán	MEX.5_1	Chiapas	MEX.5.14_1	Cacahoatán
MEX.5.15_107 016	7	Chiapas	07 016	Catazajá	MEX.5_1	Chiapas	MEX.5.15_1	Catazajá
MEX.5.26_107 017	7	Chiapas	07 017	Cintalapa	MEX.5_1	Chiapas	MEX.5.26_1	Cintalapa
MEX.5.27_107 018	7	Chiapas	07 018	Coapilla	MEX.5_1	Chiapas	MEX.5.27_1	Coapilla
MEX.5.28_107 019	7	Chiapas	07 019	Comitán de Domínguez	MEX.5_1	Chiapas	MEX.5.28_1	Comitán de Domínguez
MEX.5.47_107 020	7	Chiapas	07 020	La Concordia	MEX.5_1	Chiapas	MEX.5.47_1	La Concordia
MEX.5.29_107 021	7	Chiapas	07 021	Copainalá	MEX.5_1	Chiapas	MEX.5.29_1	Copainalá
MEX.5.16_107 022	7	Chiapas	07 022	Chalchihuitán	MEX.5_1	Chiapas	MEX.5.16_1	Chalchihuitán
MEX.5.17_107 023	7	Chiapas	07 023	Chamula	MEX.5_1	Chiapas	MEX.5.17_1	Chamula
MEX.5.18_107 024	7	Chiapas	07 024	Chanal	MEX.5_1	Chiapas	MEX.5.18_1	Chanal
MEX.5.19_107 025	7	Chiapas	07 025	Chapultenango	MEX.5_1	Chiapas	MEX.5.19_1	Chapultenango
MEX.5.20_107 026	7	Chiapas	07 026	Chenalhó	MEX.5_1	Chiapas	MEX.5.20_1	Chenalhó
MEX.5.21_107 027	7	Chiapas	07 027	Chiapa de Corzo	MEX.5_1	Chiapas	MEX.5.21_1	Chiapa de Corzo
MEX.5.22_107 028	7	Chiapas	07 028	Chiapilla	MEX.5_1	Chiapas	MEX.5.22_1	Chiapilla
MEX.5.23_107 029	7	Chiapas	07 029	Chicoasén	MEX.5_1	Chiapas	MEX.5.23_1	Chicoasén
MEX.5.24_107 030	7	Chiapas	07 030	Chicomuselo	MEX.5_1	Chiapas	MEX.5.24_1	Chicomuselo
MEX.5.25_107 031	7	Chiapas	07 031	Chilón	MEX.5_1	Chiapas	MEX.5.25_1	Chilón
MEX.5.32_107 032	7	Chiapas	07 032	Escuintla	MEX.5_1	Chiapas	MEX.5.32_1	Escuintla
MEX.5.33_107 033	7	Chiapas	07 033	Francisco León	MEX.5_1	Chiapas	MEX.5.33_1	Francisco León
MEX.5.34_107 034	7	Chiapas	07 034	Frontera Comalapa	MEX.5_1	Chiapas	MEX.5.34_1	Frontera Comalapa
MEX.5.35_107 035	7	Chiapas	07 035	Frontera Hidalgo	MEX.5_1	Chiapas	MEX.5.35_1	Frontera Hidalgo
MEX.5.48_107 036	7	Chiapas	07 036	La Grandeza	MEX.5_1	Chiapas	MEX.5.48_1	La Grandeza
MEX.5.36_107 037	7	Chiapas	07 037	Huehuetán	MEX.5_1	Chiapas	MEX.5.36_1	Huehuetán
MEX.5.38_107 038	7	Chiapas	07 038	Huixtán	MEX.5_1	Chiapas	MEX.5.38_1	Huixtán
MEX.5.37_107 039	7	Chiapas	07 039	Huitiupán	MEX.5_1	Chiapas	MEX.5.37_1	Huitiupán
MEX.5.39_107 040	7	Chiapas	07 040	Huixtla	MEX.5_1	Chiapas	MEX.5.39_1	Huixtla
MEX.5.49_107 041	7	Chiapas	07 041	La Independencia	MEX.5_1	Chiapas	MEX.5.49_1	La Independencia
MEX.5.40_107 042	7	Chiapas	07 042	Ixhuatán	MEX.5_1	Chiapas	MEX.5.40_1	Ixhuatán
MEX.5.41_107 043	7	Chiapas	07 043	Ixtacomitán	MEX.5_1	Chiapas	MEX.5.41_1	Ixtacomitán
MEX.5.42_107 044	7	Chiapas	07 044	Ixtapa	MEX.5_1	Chiapas	MEX.5.42_1	Ixtapa
MEX.5.43_107 045	7	Chiapas	07 045	Ixtapangajoya	MEX.5_1	Chiapas	MEX.5.43_1	Ixtapangajoya
MEX.5.44_107 046	7	Chiapas	07 046	Jiquipilas	MEX.5_1	Chiapas	MEX.5.44_1	Jiquipilas
MEX.5.45_107 047	7	Chiapas	07 047	Jitotol	MEX.5_1	Chiapas	MEX.5.45_1	Jitotol
MEX.5.46_107 048	7	Chiapas	07 048	Juárez	MEX.5_1	Chiapas	MEX.5.46_1	Juárez
MEX.5.52_107 049	7	Chiapas	07 049	Larráinzar	MEX.5_1	Chiapas	MEX.5.52_1	Larráinzar
MEX.5.50_107 050	7	Chiapas	07 050	La Libertad	MEX.5_1	Chiapas	MEX.5.50_1	La Libertad
MEX.5.55_107 051	7	Chiapas	07 051	Mapastepec	MEX.5_1	Chiapas	MEX.5.55_1	Mapastepec
MEX.5.53_107 052	7	Chiapas	07 052	Las Margaritas	MEX.5_1	Chiapas	MEX.5.53_1	Las Margaritas
MEX.5.56_107 053	7	Chiapas	07 053	Mazapa de Madero	MEX.5_1	Chiapas	MEX.5.56_1	Mazapa de Madero
MEX.5.57_107 054	7	Chiapas	07 054	Mazatán	MEX.5_1	Chiapas	MEX.5.57_1	Mazatán
MEX.5.58_107 055	7	Chiapas	07 055	Metapa	MEX.5_1	Chiapas	MEX.5.58_1	Metapa
MEX.5.59_107 056	7	Chiapas	07 056	Mitontic	MEX.5_1	Chiapas	MEX.5.59_1	Mitontic
MEX.5.60_107 057	7	Chiapas	07 057	Motozintla	MEX.5_1	Chiapas	MEX.5.60_1	Motozintla
MEX.5.61_107 058	7	Chiapas	07 058	Nicolás Ruíz	MEX.5_1	Chiapas	MEX.5.61_1	Nicolás Ruíz
MEX.5.62_107 059	7	Chiapas	07 059	Ocosingo	MEX.5_1	Chiapas	MEX.5.62_1	Ocosingo
MEX.5.63_107 060	7	Chiapas	07 060	Ocotepec	MEX.5_1	Chiapas	MEX.5.63_1	Ocotepec
MEX.5.64_107 061	7	Chiapas	07 061	Ocozocoautla de Espinosa	MEX.5_1	Chiapas	MEX.5.64_1	Ocozocoautla de Espinosa
MEX.5.65_107 062	7	Chiapas	07 062	Ostuacán	MEX.5_1	Chiapas	MEX.5.65_1	Ostuacán
MEX.5.66_107 063	7	Chiapas	07 063	Osumacinta	MEX.5_1	Chiapas	MEX.5.66_1	Osumacinta
MEX.5.67_107 064	7	Chiapas	07 064	Oxchuc	MEX.5_1	Chiapas	MEX.5.67_1	Oxchuc
MEX.5.68_107 065	7	Chiapas	07 065	Palenque	MEX.5_1	Chiapas	MEX.5.68_1	Palenque
MEX.5.69_107 066	7	Chiapas	07 066	Pantelhó	MEX.5_1	Chiapas	MEX.5.69_1	Pantelhó
MEX.5.70_107 067	7	Chiapas	07 067	Pantepec	MEX.5_1	Chiapas	MEX.5.70_1	Pantepec
MEX.5.71_107 068	7	Chiapas	07 068	Pichucalco	MEX.5_1	Chiapas	MEX.5.71_1	Pichucalco
MEX.5.72_107 069	7	Chiapas	07 069	Pijijiapan	MEX.5_1	Chiapas	MEX.5.72_1	Pijijiapan
MEX.5.31_107 070	7	Chiapas	07 070	El Porvenir	MEX.5_1	Chiapas	MEX.5.31_1	El Porvenir
MEX.5.105_107 071	7	Chiapas	07 071	Villa Comaltitlán	MEX.5_1	Chiapas	MEX.5.105_1	Villa Comaltitlán
MEX.5.73_107 072	7	Chiapas	07 072	Pueblo Nuevo Solistahuacán	MEX.5_1	Chiapas	MEX.5.73_1	Pueblo Nuevo Solistahuacán
MEX.5.74_107 073	7	Chiapas	07 073	Rayón	MEX.5_1	Chiapas	MEX.5.74_1	Rayón
MEX.5.75_107 074	7	Chiapas	07 074	Reforma	MEX.5_1	Chiapas	MEX.5.75_1	Reforma
MEX.5.54_107 075	7	Chiapas	07 075	Las Rosas	MEX.5_1	Chiapas	MEX.5.54_1	Las Rosas
MEX.5.76_107 076	7	Chiapas	07 076	Sabanilla	MEX.5_1	Chiapas	MEX.5.76_1	Sabanilla
MEX.5.77_107 077	7	Chiapas	07 077	Salto de Agua	MEX.5_1	Chiapas	MEX.5.77_1	Salto de Agua
MEX.5.78_107 078	7	Chiapas	07 078	San Cristóbal de las Casas	MEX.5_1	Chiapas	MEX.5.78_1	San Cristóbal de las Casas
MEX.5.79_107 079	7	Chiapas	07 079	San Fernando	MEX.5_1	Chiapas	MEX.5.79_1	San Fernando
MEX.5.81_107 080	7	Chiapas	07 080	Siltepec	MEX.5_1	Chiapas	MEX.5.81_1	Siltepec
MEX.5.82_107 081	7	Chiapas	07 081	Simojovel	MEX.5_1	Chiapas	MEX.5.82_1	Simojovel
MEX.5.83_107 082	7	Chiapas	07 082	Sitalá	MEX.5_1	Chiapas	MEX.5.83_1	Sitalá
MEX.5.84_107 083	7	Chiapas	07 083	Socoltenango	MEX.5_1	Chiapas	MEX.5.84_1	Socoltenango
MEX.5.85_107 084	7	Chiapas	07 084	Solosuchiapa	MEX.5_1	Chiapas	MEX.5.85_1	Solosuchiapa
MEX.5.86_107 085	7	Chiapas	07 085	Soyaló	MEX.5_1	Chiapas	MEX.5.86_1	Soyaló
MEX.5.87_107 086	7	Chiapas	07 086	Suchiapa	MEX.5_1	Chiapas	MEX.5.87_1	Suchiapa
MEX.5.88_107 087	7	Chiapas	07 087	Suchiate	MEX.5_1	Chiapas	MEX.5.88_1	Suchiate
MEX.5.89_107 088	7	Chiapas	07 088	Sunuapa	MEX.5_1	Chiapas	MEX.5.89_1	Sunuapa
MEX.5.90_107 089	7	Chiapas	07 089	Tapachula	MEX.5_1	Chiapas	MEX.5.90_1	Tapachula
MEX.5.91_107 090	7	Chiapas	07 090	Tapalapa	MEX.5_1	Chiapas	MEX.5.91_1	Tapalapa
MEX.5.92_107 091	7	Chiapas	07 091	Tapilula	MEX.5_1	Chiapas	MEX.5.92_1	Tapilula
MEX.5.93_107 092	7	Chiapas	07 092	Tecpatán	MEX.5_1	Chiapas	MEX.5.93_1	Tecpatán
MEX.5.94_107 093	7	Chiapas	07 093	Tenejapa	MEX.5_1	Chiapas	MEX.5.94_1	Tenejapa
MEX.5.95_107 094	7	Chiapas	07 094	Teopisca	MEX.5_1	Chiapas	MEX.5.95_1	Teopisca
MEX.5.96_107 096	7	Chiapas	07 096	Tila	MEX.5_1	Chiapas	MEX.5.96_1	Tila
MEX.5.97_107 097	7	Chiapas	07 097	Tonalá	MEX.5_1	Chiapas	MEX.5.97_1	Tonalá
MEX.5.98_107 098	7	Chiapas	07 098	Totolapa	MEX.5_1	Chiapas	MEX.5.98_1	Totolapa
MEX.5.51_107 099	7	Chiapas	07 099	La Trinitaria	MEX.5_1	Chiapas	MEX.5.51_1	La Trinitaria
MEX.5.99_107 100	7	Chiapas	07 100	Tumbalá	MEX.5_1	Chiapas	MEX.5.99_1	Tumbalá
MEX.5.101_107 101	7	Chiapas	07 101	Tuxtla Gutiérrez	MEX.5_1	Chiapas	MEX.5.101_1	Tuxtla Gutiérrez
MEX.5.100_107 102	7	Chiapas	07 102	Tuxtla Chico	MEX.5_1	Chiapas	MEX.5.100_1	Tuxtla Chico
MEX.5.102_107 103	7	Chiapas	07 103	Tuzantán	MEX.5_1	Chiapas	MEX.5.102_1	Tuzantán
MEX.5.103_107 104	7	Chiapas	07 104	Tzimol	MEX.5_1	Chiapas	MEX.5.103_1	Tzimol
MEX.5.104_107 106	7	Chiapas	07 106	Venustiano Carranza	MEX.5_1	Chiapas	MEX.5.104_1	Venustiano Carranza
MEX.5.106_107 107	7	Chiapas	07 107	Villa Corzo	MEX.5_1	Chiapas	MEX.5.106_1	Villa Corzo
MEX.5.107_107 108	7	Chiapas	07 108	Villaflores	MEX.5_1	Chiapas	MEX.5.107_1	Villaflores
MEX.5.108_107 109	7	Chiapas	07 109	Yajalón	MEX.5_1	Chiapas	MEX.5.108_1	Yajalón
MEX.5.80_107 110	7	Chiapas	07 110	San Lucas	MEX.5_1	Chiapas	MEX.5.80_1	San Lucas
MEX.5.109_107 111	7	Chiapas	07 111	Zinacantán	MEX.5_1	Chiapas	MEX.5.109_1	Zinacantán
MEX.6.1_108 001	8	Chihuahua	08 001	Ahumada	MEX.6_1	Chihuahua	MEX.6.1_1	Ahumada
MEX.6.2_108 002	8	Chihuahua	08 002	Aldama	MEX.6_1	Chihuahua	MEX.6.2_1	Aldama
MEX.6.3_108 003	8	Chihuahua	08 003	Allende	MEX.6_1	Chihuahua	MEX.6.3_1	Allende
MEX.6.4_108 004	8	Chihuahua	08 004	Aquiles Serdán	MEX.6_1	Chihuahua	MEX.6.4_1	Aquiles Serdán
MEX.6.5_108 005	8	Chihuahua	08 005	Ascensión	MEX.6_1	Chihuahua	MEX.6.5_1	Ascensión
MEX.6.6_108 006	8	Chihuahua	08 006	Bachíniva	MEX.6_1	Chihuahua	MEX.6.6_1	Bachíniva
MEX.6.7_108 007	8	Chihuahua	08 007	Balleza	MEX.6_1	Chihuahua	MEX.6.7_1	Balleza
MEX.6.8_108 008	8	Chihuahua	08 008	Batopilas	MEX.6_1	Chihuahua	MEX.6.8_1	Batopilas
MEX.6.9_108 009	8	Chihuahua	08 009	Bocoyna	MEX.6_1	Chihuahua	MEX.6.9_1	Bocoyna
MEX.6.10_108 010	8	Chihuahua	08 010	Buenaventura	MEX.6_1	Chihuahua	MEX.6.10_1	Buenaventura
MEX.6.11_108 011	8	Chihuahua	08 011	Camargo	MEX.6_1	Chihuahua	MEX.6.11_1	Camargo
MEX.6.12_108 012	8	Chihuahua	08 012	Carichí	MEX.6_1	Chihuahua	MEX.6.12_1	Carichic
MEX.6.13_108 013	8	Chihuahua	08 013	Casas Grandes	MEX.6_1	Chihuahua	MEX.6.13_1	Casas Grandes
MEX.6.16_108 014	8	Chihuahua	08 014	Coronado	MEX.6_1	Chihuahua	MEX.6.16_1	Coronado
MEX.6.17_108 015	8	Chihuahua	08 015	Coyame del Sotol	MEX.6_1	Chihuahua	MEX.6.17_1	Coyame del Sotol
MEX.6.38_108 016	8	Chihuahua	08 016	La Cruz	MEX.6_1	Chihuahua	MEX.6.38_1	La Cruz
MEX.6.18_108 017	8	Chihuahua	08 017	Cuauhtémoc	MEX.6_1	Chihuahua	MEX.6.18_1	Cuauhtémoc
MEX.6.19_108 018	8	Chihuahua	08 018	Cusihuiriachi	MEX.6_1	Chihuahua	MEX.6.19_1	Cusihuiriachic
MEX.6.14_108 019	8	Chihuahua	08 019	Chihuahua	MEX.6_1	Chihuahua	MEX.6.14_1	Chihuahua
MEX.6.15_108 020	8	Chihuahua	08 020	Chínipas	MEX.6_1	Chihuahua	MEX.6.15_1	Chínipas
MEX.6.20_108 021	8	Chihuahua	08 021	Delicias	MEX.6_1	Chihuahua	MEX.6.20_1	Delicias
MEX.6.21_108 022	8	Chihuahua	08 022	Dr. Belisario Domínguez	MEX.6_1	Chihuahua	MEX.6.21_1	Dr. Belisario Domínguez
MEX.6.23_108 023	8	Chihuahua	08 023	Galeana	MEX.6_1	Chihuahua	MEX.6.23_1	Galeana
MEX.6.25_108 026	8	Chihuahua	08 026	Gran Morelos	MEX.6_1	Chihuahua	MEX.6.25_1	Gran Morelos
MEX.6.26_108 027	8	Chihuahua	08 027	Guachochi	MEX.6_1	Chihuahua	MEX.6.26_1	Guachochic
MEX.6.27_108 028	8	Chihuahua	08 028	Guadalupe	MEX.6_1	Chihuahua	MEX.6.27_1	Guadalupe
MEX.6.28_108 029	8	Chihuahua	08 029	Guadalupe y Calvo	MEX.6_1	Chihuahua	MEX.6.28_1	Guadalupe y Calvo
MEX.6.29_108 030	8	Chihuahua	08 030	Guazapares	MEX.6_1	Chihuahua	MEX.6.29_1	Guazapares
MEX.6.30_108 031	8	Chihuahua	08 031	Guerrero	MEX.6_1	Chihuahua	MEX.6.30_1	Guerrero
MEX.6.31_108 032	8	Chihuahua	08 032	Hidalgo del Parral	MEX.6_1	Chihuahua	MEX.6.31_1	Hidalgo del Parral
MEX.6.32_108 033	8	Chihuahua	08 033	Huejotitán	MEX.6_1	Chihuahua	MEX.6.32_1	Huejotitán
MEX.6.33_108 034	8	Chihuahua	08 034	Ignacio Zaragoza	MEX.6_1	Chihuahua	MEX.6.33_1	Ignacio Zaragoza
MEX.6.34_108 035	8	Chihuahua	08 035	Janos	MEX.6_1	Chihuahua	MEX.6.34_1	Janos
MEX.6.35_108 036	8	Chihuahua	08 036	Jiménez	MEX.6_1	Chihuahua	MEX.6.35_1	Jiménez
MEX.6.36_108 037	8	Chihuahua	08 037	Juárez	MEX.6_1	Chihuahua	MEX.6.36_1	Juárez
MEX.6.37_108 038	8	Chihuahua	08 038	Julimes	MEX.6_1	Chihuahua	MEX.6.37_1	Julimes
MEX.6.39_108 039	8	Chihuahua	08 039	López	MEX.6_1	Chihuahua	MEX.6.39_1	López
MEX.6.40_108 040	8	Chihuahua	08 040	Madera	MEX.6_1	Chihuahua	MEX.6.40_1	Madera
MEX.6.41_108 041	8	Chihuahua	08 041	Maguarichi	MEX.6_1	Chihuahua	MEX.6.41_1	Maguarichic
MEX.6.42_108 042	8	Chihuahua	08 042	Manuel Benavides	MEX.6_1	Chihuahua	MEX.6.42_1	Manuel Benavides
MEX.6.43_108 043	8	Chihuahua	08 043	Matachí	MEX.6_1	Chihuahua	MEX.6.43_1	Matachic
MEX.6.44_108 044	8	Chihuahua	08 044	Matamoros	MEX.6_1	Chihuahua	MEX.6.44_1	Matamoros
MEX.6.45_108 045	8	Chihuahua	08 045	Meoqui	MEX.6_1	Chihuahua	MEX.6.45_1	Meoqui
MEX.6.46_108 046	8	Chihuahua	08 046	Morelos	MEX.6_1	Chihuahua	MEX.6.46_1	Morelos
